Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_NOMINA.ACCIONPERSONAL_PERMHRS_CUMPHR,MINUTOINICIO,int,NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMHRS_CUMPHR,MINUTOSCUMPLIMIENTO,int,NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMHRS_CUMPHR,COMENTARIO,varchar(250),NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMHRS_CUMPHR,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMHRS_CUMPHR,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.ACCIONPERSONAL_PERMISODIAS,SECUENCIALACCIONPERSONAL,int,NO,PRI,,
FBS_NOMINA.ACCIONPERSONAL_PERMISODIAS,FECHADESDE,datetime(3),NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMISODIAS,FECHAHASTA,datetime(3),NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMISODIAS,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.ACCIONPERSONAL_PERMISODIASCAMBIO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.ACCIONPERSONAL_PERMISODIASCAMBIO,SECUENCIALACCIONPERSONALPERMISODIAS,int,NO,MUL,,
FBS_NOMINA.ACCIONPERSONAL_PERMISODIASCAMBIO,FECHADESDE,datetime(3),NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMISODIASCAMBIO,FECHAHASTA,datetime(3),NO,,,
FBS_NOMINA.ACCIONPERSONAL_PERMISODIASCAMBIO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.ACCIONPERSONAL_PERMISOHORAS,SECUENCIALACCIONPERSONAL,int,NO,PRI,,
FBS_NOMINA.ACCIONPERSONAL_PERMISOHORAS,FECHA,datetime(3),NO,,,
